query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
What are the credit cards offered by NBE,ANS.FAQs.credit.cards.ret.offer,FAQ: What are the credit cards offered by NBE?,,"Visa Signature
Visa Infinite
Visa Platinum
Visa Gold
Visa Classic
MasterCard Platinum
MasterCard Titanium
MasterCard Egyptair
MasterCard Manchester United
MasterCard Standard
MasterCard World
MasterCard World Elite",true,,
Can the soft token App and hard token be used together in creating an OTP?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,FAQ: Can the soft token App and hard token be used together in creating an OTP?,,"Yes, the soft token and hard token for a retail customer User ID can be used together in case you have subscribed to both types of tokens.",true,,
Can the soft token App and hard token be used together in creating an OTP,ANS.FAQs.alAhlyNet.nbe.mobile.ret.soft.token.app.hard.us.togeth.creat.otp,FAQ: Can the soft token App and hard token be used together in creating an OTP?,,"Yes, the soft token and hard token for a retail customer User ID can be used together in case you have subscribed to both types of tokens.",true,,
What are the Cash Reward denomination,ANS.FAQs.alAhlyPoints.cash.reward.denomin,FAQ: What are the Cash Reward denomination?,,"5,000 points= EGP 25
10,000 points= EGP 50
20,000 points= EGP 100
50,000 points= EGP 250
100,000 points= EGP 500
200,000 points= EGP 1,000
500,000 points= EGP 2,500 
1,000,000 points= EGP 5,000",true,,
What are the Cash Reward denomination?,ANS.FAQs.alAhlyPoints.cash.reward.denomin,FAQ: What are the Cash Reward denomination?,,"5,000 points= EGP 25
10,000 points= EGP 50
20,000 points= EGP 100
50,000 points= EGP 250
100,000 points= EGP 500
200,000 points= EGP 1,000
500,000 points= EGP 2,500 
1,000,000 points= EGP 5,000",true,,
Can the card be used for online shopping,ANS.FAQs.prepaid.cards.card.us.onlin.shop,FAQ: can the card be used for online shopping?,,"The (Visa/MasterCard) cards can be used online locally and internationally; however, Meeza cards can only be used locally.",true,,
Can the card be used for online shopping?,ANS.FAQs.prepaid.cards.card.us.onlin.shop,FAQ: can the card be used for online shopping?,,"The (Visa/MasterCard) cards can be used online locally and internationally; however, Meeza cards can only be used locally.",true,,
Are bill payment and mobile top-up services enabled?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.bill.payment.top.enabl,FAQ: Are bill payment and mobile top-up services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile.",true,,
Are bill payment and mobile top-up services enabled,ANS.FAQs.alAhlyNet.nbe.mobile.corp.bill.payment.top.enabl,FAQ: Are bill payment and mobile top-up services enabled?,,"Yes, you can use Fawry services via Al Ahly Net/NBE Mobile.",true,,
How can I reset my password?,ANS.FAQs.alAhlyPhoneCash.reset.password,FAQ: How can I reset my password?,,You can reset the password through NBE call center by calling 19623.,true,,
How can I reset my password,ANS.FAQs.alAhlyPhoneCash.reset.password,FAQ: How can I reset my password?,,You can reset the password through NBE call center by calling 19623.,true,,
What are the available options for amending certificates or deposits?,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,FAQ: What are the available options for amending certificates or deposits?,,"To amend rollover instructions with respect to the certificate/deposit status or payout account, click on ""Accounts"", and select  ""Certificates/Deposits"", then click on ""Amend Certificates/Deposits""",true,,
What are the available options for amending certificates or deposits,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,FAQ: What are the available options for amending certificates or deposits?,,"To amend rollover instructions with respect to the certificate/deposit status or payout account, click on ""Accounts"", and select  ""Certificates/Deposits"", then click on ""Amend Certificates/Deposits""",true,,
What are the details of the certificates/deposits that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: how can the details of the certificate/deposit be viewed?,,"Click on �Certificates/Deposits� on �Home� page then click on the icon next to the certificate/deposit number, then click on �Certificates/Deposits Details� from the drop down menu.",true,,
How can the details of the certificate/deposit be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: how can the details of the certificate/deposit be viewed?,,"Click on �Certificates/Deposits� on �Home� page then click on the icon next to the certificate/deposit number, then click on �Certificates/Deposits Details� from the drop down menu.",true,,
How can the details of the certificate/deposit be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: how can the details of the certificate/deposit be viewed?,,"Click on �Certificates/Deposits� on �Home� page then click on the icon next to the certificate/deposit number, then click on �Certificates/Deposits Details� from the drop down menu.",true,,
What are the details of the certificates/deposits that can be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.cert.deposit.view,FAQ: how can the details of the certificate/deposit be viewed?,,"Click on �Certificates/Deposits� on �Home� page then click on the icon next to the certificate/deposit number, then click on �Certificates/Deposits Details� from the drop down menu.",true,,
What are the requirements of financeable residential units?,ANS.FAQs.mortgage.finance.requir.financ.residenti.unit,FAQ: What are the requirements of financeable residential units?,,A fully finished unit registered or registrable at the Authority of Real Estate Proclamation and Notarization.,true,,
What are the requirements of financeable residential units,ANS.FAQs.mortgage.finance.requir.financ.residenti.unit,FAQ: What are the requirements of financeable residential units?,,A fully finished unit registered or registrable at the Authority of Real Estate Proclamation and Notarization.,true,,
Can I send money to an e-wallet with another bank,ANS.FAQs.alAhlyNet.nbe.mobile.corp.send.monei.e.wallet.bank,FAQ: Can I send money to an e-wallet with another bank?,,"Yes, you can send money to e-wallets inside/outside the National Bank of Egypt.",true,,
Can I send money to an e-wallet with another bank?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.send.monei.e.wallet.bank,FAQ: Can I send money to an e-wallet with another bank?,,"Yes, you can send money to e-wallets inside/outside the National Bank of Egypt.",true,,
How much is the card issuance fee?,ANS.FAQs.prepaid.cards.card.issuanc.fee,FAQ: how much is the card issuance fee?,,"""(Visa/MasterCard) card issuance fee is EGP 30 (free of charge till 30 June 2022)
Meeza card issuance fee is EGP 15 (free of charge till 30 June 2022)"".",true,,
How much is the card issuance fee,ANS.FAQs.prepaid.cards.card.issuanc.fee,FAQ: how much is the card issuance fee?,,"""(Visa/MasterCard) card issuance fee is EGP 30 (free of charge till 30 June 2022)
Meeza card issuance fee is EGP 15 (free of charge till 30 June 2022)"".",true,,
Is there a maximum amount for opening an account?,ANS.FAQs.acc.cert.saving.pools.max.amount.open.acc,FAQ: Is there a maximum amount for opening an account?,,"There is no maximum amount to open an account, except for the pension saving account as its maximum is one million Egyptian pounds or the value of end of service gratuity, whichever is lesser.",true,,
Is there a maximum amount for opening an account,ANS.FAQs.acc.cert.saving.pools.max.amount.open.acc,FAQ: Is there a maximum amount for opening an account?,,"There is no maximum amount to open an account, except for the pension saving account as its maximum is one million Egyptian pounds or the value of end of service gratuity, whichever is lesser.",true,,
Can I borrow against a certificate/deposit?,ANS.FAQs.acc.cert.saving.pools.borrow.against.cert.deposit,FAQ: Can I borrow against a certificate/deposit?,,"Yes, you can borrow against a certificate/deposit according to NBE's applicable regulations.",true,,
Can I borrow against a certificate/deposit,ANS.FAQs.acc.cert.saving.pools.borrow.against.cert.deposit,FAQ: Can I borrow against a certificate/deposit?,,"Yes, you can borrow against a certificate/deposit according to NBE's applicable regulations.",true,,
How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,FAQ: How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,true,,
How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,FAQ: How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,true,,
How can I earn AL-AHLY Points?,ANS.FAQs.alAhlyPoints.earn,FAQ: How can I earn AL-AHLY Points?,,"Use your NBE Mastercard & Visa Cards for all your domestic and international retail spends to earn AL_AHLY Points. 

The number of AL-AHLY Points that you will be awarded depends on the type of MasterCard & Visa Card you hold. 

Points for every pound
2 points: MasterCard World Elite & Visa Infinite Credit Cards 
1.75 points: MasterCard World & Visa Signature Credit Cards
1.5 points: Platinum & Manchester Titanium Credit Cards 
1.5 points: MasterCard World Elite Debit Cards
1.25 points: MasterCard World Debit Cards 
1 point: Titanium, Gold & Classic Credit Cards
1 point: Corporate Credit Cards 
1 point: Platinum Debit Cards
0.5 point: Gold & Classic Debit Cards 
0.5 point: Manchester united, Colleges & Remittance Prepaid Cards
1 point: Remittance Cards ""foreign currencies converted to EGP""",true,,
How can I earn AL-AHLY Points,ANS.FAQs.alAhlyPoints.earn,FAQ: How can I earn AL-AHLY Points?,,"Use your NBE Mastercard & Visa Cards for all your domestic and international retail spends to earn AL_AHLY Points. 

The number of AL-AHLY Points that you will be awarded depends on the type of MasterCard & Visa Card you hold. 

Points for every pound
2 points: MasterCard World Elite & Visa Infinite Credit Cards 
1.75 points: MasterCard World & Visa Signature Credit Cards
1.5 points: Platinum & Manchester Titanium Credit Cards 
1.5 points: MasterCard World Elite Debit Cards
1.25 points: MasterCard World Debit Cards 
1 point: Titanium, Gold & Classic Credit Cards
1 point: Corporate Credit Cards 
1 point: Platinum Debit Cards
0.5 point: Gold & Classic Debit Cards 
0.5 point: Manchester united, Colleges & Remittance Prepaid Cards
1 point: Remittance Cards ""foreign currencies converted to EGP""",true,,
How can I redeem my AL-AHLY Points to travel all over the world,ANS.FAQs.alAhlyPoints.redeem.travel.world,FAQ: How can I redeem my AL-AHLY Points to travel all over the world?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect data used to complete any reservation on this feature.",true,,
How can I redeem my AL-AHLY Points to travel all over the world?,ANS.FAQs.alAhlyPoints.redeem.travel.world,FAQ: How can I redeem my AL-AHLY Points to travel all over the world?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect data used to complete any reservation on this feature.",true,,
How can I apply for a corporate credit card?,ANS.FAQs.corp.credit.cards.appli.corp.card,FAQ: How can I apply for a corporate credit card?,,Please visit the nearest NBE branch and fill in the corporate credit card application.,true,,
How can I apply for a corporate credit card,ANS.FAQs.corp.credit.cards.appli.corp.card,FAQ: How can I apply for a corporate credit card?,,Please visit the nearest NBE branch and fill in the corporate credit card application.,true,,
Can a transfer note be printed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print,FAQ: Can a transfer note be printed?,,"Yes, through the ""Transfers Inquiries"" service.",true,,
Can a transfer note be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print,FAQ: Can a transfer note be printed?,,"Yes, through the ""Transfers Inquiries"" service.",true,,
How can I subscribe to Al Ahly Platinum Services?,ANS.FAQs.alAhlyPlatinum.services.subscrib,FAQ: How can I subscribe to Al Ahly Platinum Services?,,"Once you qualify, you will be automatically enrolled and contacted by a dedicated relationship manager. For more information, kindly visit the nearest branch or contact the 24/7 Al Ahly Platinum call center on 19523.",true,,
How can I subscribe to Al Ahly Platinum Services,ANS.FAQs.alAhlyPlatinum.services.subscrib,FAQ: How can I subscribe to Al Ahly Platinum Services?,,"Once you qualify, you will be automatically enrolled and contacted by a dedicated relationship manager. For more information, kindly visit the nearest branch or contact the 24/7 Al Ahly Platinum call center on 19523.",true,,
How can the details of settled cheques be obtained?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,FAQ: How can the details of settled cheques be obtained?,,"Go to the menu �Accounts�>Current & Savings>choose �Cheque Status Inquiry�, then identify the relevant account.",true,,
How can the details of settled cheques be obtained,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.settl.chequ.obtain,FAQ: How can the details of settled cheques be obtained?,,"Go to the menu �Accounts�>Current & Savings>choose �Cheque Status Inquiry�, then identify the relevant account.",true,,
Can I open an account in foreign currencies?,ANS.FAQs.acc.cert.saving.pools.open.acc.foreign.currenc,FAQ: Can I open an account in foreign currencies?,,"Yes, you can open accounts in different currencies such as US dollar, Sterling pound or euro, etc.",true,,
Can I open an account in foreign currencies,ANS.FAQs.acc.cert.saving.pools.open.acc.foreign.currenc,FAQ: Can I open an account in foreign currencies?,,"Yes, you can open accounts in different currencies such as US dollar, Sterling pound or euro, etc.",true,,
Can the hard token service be used via Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.us,FAQ: Can the hard token service be used via Al Ahly Net/NBE Mobile?,,"Yes, you can use the service via Al Ahly Net/NBE Mobile.",true,,
Can the hard token service be used via Al Ahly Net/NBE Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.us,FAQ: Can the hard token service be used via Al Ahly Net/NBE Mobile?,,"Yes, you can use the service via Al Ahly Net/NBE Mobile.",true,,
What is the card maximum credit limit,ANS.FAQs.corp.credit.cards.card.max.limit,FAQ: What is the card maximum credit limit?,,The maximum limit EGP 5 mn. The limit is determined according to the credit extended to the company for unsecured cards or the value of deposits for secured cards.,true,,
What is the card maximum credit limit?,ANS.FAQs.corp.credit.cards.card.max.limit,FAQ: What is the card maximum credit limit?,,The maximum limit EGP 5 mn. The limit is determined according to the credit extended to the company for unsecured cards or the value of deposits for secured cards.,true,,
thanks love,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks bye bye,NBE.Greetings.Endchat,End Conversation,,,true,,
terrific thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you that will be all,NBE.Greetings.Endchat,End Conversation,,,true,,
that's all goodbye,NBE.Greetings.Endchat,End Conversation,,,true,,
good thanks,NBE.Greetings.Endchat,End Conversation,,,true,,
okay thank you bye,NBE.Greetings.Endchat,End Conversation,,,true,,
now bye,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you again,NBE.Greetings.Endchat,End Conversation,,,true,,
goodbye see you later,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you for your help,NBE.Greetings.Endchat,End Conversation,,,true,,
alright bye,NBE.Greetings.Endchat,End Conversation,,,true,,
I said bye,NBE.Greetings.Endchat,End Conversation,,,true,,
okay bye,NBE.Greetings.Endchat,End Conversation,,,true,,
alright thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
appreciate your help,NBE.Greetings.Endchat,End Conversation,,,true,,
see you,NBE.Greetings.Endchat,End Conversation,,,true,,
alright thanks,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks,NBE.Greetings.Endchat,End Conversation,,,true,,
thanx,NBE.Greetings.Endchat,End Conversation,,,true,,
I appreciate it,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you my friend,NBE.Greetings.Endchat,End Conversation,,,true,,
that's it goodbye,NBE.Greetings.Endchat,End Conversation,,,true,,
thnx,NBE.Greetings.Endchat,End Conversation,,,true,,
cheers,NBE.Greetings.Endchat,End Conversation,,,true,,
perfect thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
hope to see you later,NBE.Greetings.Endchat,End Conversation,,,true,,
no thank you that's all,NBE.Greetings.Endchat,End Conversation,,,true,,
bye bye take care,NBE.Greetings.Endchat,End Conversation,,,true,,
you can go now,NBE.Greetings.Endchat,End Conversation,,,true,,
good bye,NBE.Greetings.Endchat,End Conversation,,,true,,
I thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
bye-bye,NBE.Greetings.Endchat,End Conversation,,,true,,
I must go,NBE.Greetings.Endchat,End Conversation,,,true,,
goodbye for now,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks for your help,NBE.Greetings.Endchat,End Conversation,,,true,,
till next time,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
very good thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
well thanks,NBE.Greetings.Endchat,End Conversation,,,true,,
well thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
bye bye see you,NBE.Greetings.Endchat,End Conversation,,,true,,
leave me alone,NBE.Greetings.Endchat,End Conversation,,,true,,
all thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
see you tomorrow,NBE.Greetings.Endchat,End Conversation,,,true,,
go to bed,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks so much,NBE.Greetings.Endchat,End Conversation,,,true,,
never mind bye,NBE.Greetings.Endchat,End Conversation,,,true,,
see you soon,NBE.Greetings.Endchat,End Conversation,,,true,,
okay see you later,NBE.Greetings.Endchat,End Conversation,,,true,,
ok bye,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks buddy,NBE.Greetings.Endchat,End Conversation,,,true,,
bye for now,NBE.Greetings.Endchat,End Conversation,,,true,,
nice thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
thank you so much,NBE.Greetings.Endchat,End Conversation,,,true,,
goodbye,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks again,NBE.Greetings.Endchat,End Conversation,,,true,,
talk to you later,NBE.Greetings.Endchat,End Conversation,,,true,,
get lost,NBE.Greetings.Endchat,End Conversation,,,true,,
bye,NBE.Greetings.Endchat,End Conversation,,,true,,
thanks a lot,NBE.Greetings.Endchat,End Conversation,,,true,,
you helped a lot thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
so nice of you,NBE.Greetings.Endchat,End Conversation,,,true,,
great thank you,NBE.Greetings.Endchat,End Conversation,,,true,,
see ya,NBE.Greetings.Endchat,End Conversation,,,true,,
bye bye see you soon,NBE.Greetings.Endchat,End Conversation,,,true,,
Can I increase the amount of an outstanding loan or obtain more than one loan?,ANS.FAQs.personal.loan.increas.amount.outstand.obtain.on,FAQ: Can I increase the amount of an outstanding loan or obtain more than one loan?,,"Yes, in case the customer's debt burden allows. The loan shall be extended at the interest rate declared at the time of extension.",true,,
Can I increase the amount of an outstanding loan or obtain more than one loan,ANS.FAQs.personal.loan.increas.amount.outstand.obtain.on,FAQ: Can I increase the amount of an outstanding loan or obtain more than one loan?,,"Yes, in case the customer's debt burden allows. The loan shall be extended at the interest rate declared at the time of extension.",true,,
What is the period required for POS maintenance?,ANS.FAQs.pos.period.req.mainten,FAQ: What is the period required for POS maintenance?,,24 hours inside Cairo - 72 hours outside Cairo.,true,,
What is the period required for POS maintenance,ANS.FAQs.pos.period.req.mainten,FAQ: What is the period required for POS maintenance?,,24 hours inside Cairo - 72 hours outside Cairo.,true,,
Can I print a statement of loan accounts?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,FAQ: Can I print a statement of loan accounts?,,"Yes, you can print and save a loan account statement in PDF format.",true,,
Can I print a statement of loan accounts,ANS.FAQs.alAhlyNet.nbe.mobile.ret.print.statement.loan.acc,FAQ: Can I print a statement of loan accounts?,,"Yes, you can print and save a loan account statement in PDF format.",true,,
How can I redeem my AL-AHLY Points to have Cash Rewards?,ANS.FAQs.alAhlyPoints.redeem.cash.reward,FAQ: How can I redeem my AL-AHLY Points to have Cash Rewards?,,You can redeem your points through the website or the call center on 19623 by refunding the cash amount on your valid credit card only.,true,,
How can I redeem my AL-AHLY Points to have Cash Rewards,ANS.FAQs.alAhlyPoints.redeem.cash.reward,FAQ: How can I redeem my AL-AHLY Points to have Cash Rewards?,,You can redeem your points through the website or the call center on 19623 by refunding the cash amount on your valid credit card only.,true,,
Al Ahly Platinum,NBE.Core.AlAhlyPlatinumServices,Al Ahly Platinum Services,,,true,,
Platinum Services,NBE.Core.AlAhlyPlatinumServices,Al Ahly Platinum Services,,,true,,
Al Ahly Platinum Services,NBE.Core.AlAhlyPlatinumServices,Al Ahly Platinum Services,,,true,,
platinum,NBE.Core.AlAhlyPlatinumServices,Al Ahly Platinum Services,,,true,,
Can facial recognition & fingerprint be used together to log in to Al Ahly Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,FAQ: Can facial recognition & fingerprint be used together to log in to Al Ahly Mobile?,,"Yes, in case your mobile phone supports using facial recognition & fingerprint simultaneously, they can both be used for login.",true,,
Can facial recognition & fingerprint be used together to log in to Al Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,FAQ: Can facial recognition & fingerprint be used together to log in to Al Ahly Mobile?,,"Yes, in case your mobile phone supports using facial recognition & fingerprint simultaneously, they can both be used for login.",true,,
How can I repay the loan installments,ANS.FAQs.personal.loan.repai.instal,FAQ: How can I repay the loan installments?,,Repayment of the monthly installments are made by either directly debiting the borrower's payroll account at the Bank with the value of the installments once his/her salary/pension is transferred; depositing the installment amount in his/her account  at the branch or through ATM; or by a bank transfer to the relevant account.,true,,
How can I repay the loan installments?,ANS.FAQs.personal.loan.repai.instal,FAQ: How can I repay the loan installments?,,Repayment of the monthly installments are made by either directly debiting the borrower's payroll account at the Bank with the value of the installments once his/her salary/pension is transferred; depositing the installment amount in his/her account  at the branch or through ATM; or by a bank transfer to the relevant account.,true,,
Is it allowed to issue a cheque book for the current account,ANS.FAQs.acc.cert.saving.pools.allow.issu.chequ.book.current.acc,FAQ: Is it allowed to issue a cheque book for the current account?,,"Yes, you can apply for a cheque book for the current account as per the applicable regulations.",true,,
Is it allowed to issue a cheque book for the current account?,ANS.FAQs.acc.cert.saving.pools.allow.issu.chequ.book.current.acc,FAQ: Is it allowed to issue a cheque book for the current account?,,"Yes, you can apply for a cheque book for the current account as per the applicable regulations.",true,,
What happens if an incorrect login password is entered,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,FAQ:  What happens if an incorrect login password is entered?,,"In case of making 5 failed attempts to enter the login password, the user will be suspended and the �Forgot Password� service can be used to receive a new passcode on your mobile or visit the nearest branch to request a new passcode to be sent to your mobile phone.",true,,
What happens if an incorrect login password is entered?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,FAQ:  What happens if an incorrect login password is entered?,,"In case of making 5 failed attempts to enter the login password, the user will be suspended and the �Forgot Password� service can be used to receive a new passcode on your mobile or visit the nearest branch to request a new passcode to be sent to your mobile phone.",true,,
"هل يمكنني استرداد الشهاده في أي وقت؟",ANS.FAQs.acc.cert.saving.pools.cert.redeem.anytim,FAQ: Can the certificate be redeemed anytime?,,You can redeem a certificate 6 months after its issuance date according to NBE's applicable regulations.,true,,
Can the certificate be redeemed anytime?,ANS.FAQs.acc.cert.saving.pools.cert.redeem.anytim,FAQ: Can the certificate be redeemed anytime?,,You can redeem a certificate 6 months after its issuance date according to NBE's applicable regulations.,true,,
Can the certificate be redeemed anytime,ANS.FAQs.acc.cert.saving.pools.cert.redeem.anytim,FAQ: Can the certificate be redeemed anytime?,,You can redeem a certificate 6 months after its issuance date according to NBE's applicable regulations.,true,,
Can transactions be inquired about?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,FAQ: Can transactions be inquired about?,,"Yes, you can inquire about transactions carried out via Al Ahly Net and the relevant details, and download the transaction receipt.",true,,
Can transactions be inquired about,ANS.FAQs.alAhlyNet.nbe.mobile.ret.transact.inquir,FAQ: Can transactions be inquired about?,,"Yes, you can inquire about transactions carried out via Al Ahly Net and the relevant details, and download the transaction receipt.",true,,
Advantages of Salary advance,ANS.FAQs.salary.advance.advantag,FAQ: Advantages of Salary advance,,"1- Withdraw up to 80% of your next salary in advance
2- Utilized amount is automatically repaid upon receiving the salary
3- Minimum income is EGP 700
4- Maximum credit limit is EGP 20,000
5- Minimum credit limit is EGP 350
6- No over limit fee
7- The total balance of the card can be used for cash withdrawals and/or purchases",true,,
Advantages of Salary advanc,ANS.FAQs.salary.advance.advantag,FAQ: Advantages of Salary advance,,"1- Withdraw up to 80% of your next salary in advance
2- Utilized amount is automatically repaid upon receiving the salary
3- Minimum income is EGP 700
4- Maximum credit limit is EGP 20,000
5- Minimum credit limit is EGP 350
6- No over limit fee
7- The total balance of the card can be used for cash withdrawals and/or purchases",true,,
What is the contactless feature,ANS.FAQs.debit.cards.contactless.featur,FAQ: What is the contactless feature?,,The contactless feature enables you to enjoy a convenient and safe shopping experience by tapping the card only. The maximum limit per transaction without entering the PIN code is EGP 600 or its equivalent in foreign currencies (subject to modification as per the Central Bank of Egypt�s instructions).,true,,
What is the contactless feature?,ANS.FAQs.debit.cards.contactless.featur,FAQ: What is the contactless feature?,,The contactless feature enables you to enjoy a convenient and safe shopping experience by tapping the card only. The maximum limit per transaction without entering the PIN code is EGP 600 or its equivalent in foreign currencies (subject to modification as per the Central Bank of Egypt�s instructions).,true,,
hi,NBE.Greetings.Welcome,Greetings,,,true,,
hey there,NBE.Greetings.Welcome,Greetings,,,true,,
hello,NBE.Greetings.Welcome,Greetings,,,true,,
good morning,NBE.Greetings.Welcome,Greetings,,,true,,
hi bot,NBE.Greetings.Welcome,Greetings,,,true,,
bonjour,NBE.Greetings.Welcome,Greetings,,,true,,
hey bot,NBE.Greetings.Welcome,Greetings,,,true,,
welcome,NBE.Greetings.Welcome,Greetings,,,true,,
good day!,NBE.Greetings.Welcome,Greetings,,,true,,
hey!,NBE.Greetings.Welcome,Greetings,,,true,,
hey robot,NBE.Greetings.Welcome,Greetings,,,true,,
how are you,NBE.Greetings.Welcome,Greetings,,,true,,
holla,NBE.Greetings.Welcome,Greetings,,,true,,
How can I subscribe to Al Ahly Net & Al Ahly Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib,FAQ:  How can I subscribe to Al Ahly Net & Al Ahly Mobile?,,You can subscribe by visiting the nearest NBE branch.,true,,
How can I subscribe to Al Ahly Net & Al Ahly Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib,FAQ:  How can I subscribe to Al Ahly Net & Al Ahly Mobile?,,You can subscribe by visiting the nearest NBE branch.,true,,
What is the multiple transfers service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,FAQ: What is the multiple transfers service?,,"Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a one step only. Select the payee and enter all the transaction details, then click on �Save� and add the other transactions in the same way, then click on �Submit�.",true,,
What is the multiple transfers service,ANS.FAQs.alAhlyNet.nbe.mobile.ret.multipl.transfer,FAQ: What is the multiple transfers service?,,"Multiple transfers enable you to execute more than one (internal/domestic) transfer faster and in a one step only. Select the payee and enter all the transaction details, then click on �Save� and add the other transactions in the same way, then click on �Submit�.",true,,
How can credit card payments be made?,ANS.FAQs.corp.credit.cards.card.payment.made,FAQ: How can credit card payments be made?,,There are several ways through which card payments can be made: (the nearest branch - ATMs - standing instructions - Fawry outlets).,true,,
How can credit card payments be made,ANS.FAQs.corp.credit.cards.card.payment.made,FAQ: How can credit card payments be made?,,There are several ways through which card payments can be made: (the nearest branch - ATMs - standing instructions - Fawry outlets).,true,,
How can I use my e-voucher at the merchants?,ANS.FAQs.alAhlyPoints.us.e.voucher.merchant,FAQ: How can I use my e-voucher at the merchants?,,The customer is required to provide the pin code mentioned in the SMS in addition to the last 6 numbers of his/her national ID.,true,,
How can I use my e-voucher at the merchants,ANS.FAQs.alAhlyPoints.us.e.voucher.merchant,FAQ: How can I use my e-voucher at the merchants?,,The customer is required to provide the pin code mentioned in the SMS in addition to the last 6 numbers of his/her national ID.,true,,
What are the account details that can be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view,FAQ:  What are the account details that can be viewed?,,Account type/currency>Branch>Account status>Account opening date>IBAN No.>Net available balance>Amount on hold>Amount under collection>Equivalent balance>Withdrawal limit>Utilized balance>Minimum balance required.,true,,
What are the account details that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view,FAQ:  What are the account details that can be viewed?,,Account type/currency>Branch>Account status>Account opening date>IBAN No.>Net available balance>Amount on hold>Amount under collection>Equivalent balance>Withdrawal limit>Utilized balance>Minimum balance required.,true,,
